,cik,ticker,name,date,shares,netincome,revenue,pe
2575,1328919,GASS,STEALTHGAS INC.,2011-12-31,20909154.0,8549791.0,118280752.0,0.6805861439395284
2577,1415921,NMM,NAVIOS MARITIME PARTNERS L.P.,2011-12-31,,65335000.0,186953000.0,
2578,1166003,XPO,"XPO Logistics, Inc.",2011-12-31,8247000.0,759000.0,177076000.0,0.27352956321047794
2579,1308208,ULH,"UNIVERSAL LOGISTICS HOLDINGS, INC.",2011-12-31,30121000.0,51446000.0,990672000.0,0.41806344582263355
2581,1418819,IRDM,Iridium Communications Inc.,2011-12-31,72164000.0,41035000.0,384307000.0,1.3350942075864698
2586,1102993,LPSN,"LivePerson, Inc.",2011-12-31,52876999.0,12038000.0,133089000.0,4.994130704214628
2590,882095,GILD,"GILEAD SCIENCES, INC.",2011-12-31,1549806000.0,2803637000.0,8385385000.0,3.682583848874185
2591,1110805,NS,NuStar Energy L.P.,2011-12-31,,221461000.0,684100000.0,
2592,23194,CRK,"COMSTOCK RESOURCES, INC.",2011-12-31,45997000.0,-33472000.0,434367000.0,8.805113234168001
2593,1325879,AVEO,"AVEO Pharmaceuticals, Inc.",2011-12-31,39715000.0,30648000.0,164849000.0,40.715048316944596
2594,879526,WNC,WABASH NATIONAL CORPORATION,2011-12-31,68086.0,15042000.0,1187244000.0,0.00042093390271005717
2595,1367644,EBS,EMERGENT BIOSOLUTIONS INC.,2011-12-31,35658907.0,23019000.0,273384000.0,2.2226165683679526
2597,110471,WWW,WOLVERINE WORLD WIDE INC /DE/,2011-12-31,97821198.0,123300000.0,1409100000.0,1.278735699824828
2599,912593,SUI,SUN COMMUNITIES INC,2011-12-31,21147000.0,-1086000.0,289185000.0,2.613530492572358
2600,1219601,CCK,CROWN HOLDINGS INC,2011-12-31,151700000.0,282000000.0,392000000.0,12.503640837572059
2603,1166663,TNP,TSAKOS ENERGY NAVIGATION LIMITED,2011-12-31,46118534.0,-89496000.0,395162000.0,2.917697931481266
2604,927720,SBSAA,SPANISH BROADCASTING SYSTEM INC,2011-12-31,7267000.0,23702000.0,140984000.0,0.12731579617481795
2606,1571949,ICE,"INTERCONTINENTAL EXCHANGE, INC.",2011-12-31,73000000.0,510000000.0,1327000000.0,1.3391951695365303
2608,912767,UFPI,"UFP INDUSTRIES, INC.",2011-12-31,19407000.0,4549000.0,1822336000.0,0.09893402164018145
2609,1224133,MCHX,"Marchex, Inc.",2011-12-31,,2959000.0,138726000.0,
2612,1013462,ANSS,ANSYS INC,2011-12-31,92120000.0,180675000.0,691449000.0,8.256106397508958
2614,1122976,AVNT,AVIENT CORPORATION,2011-12-31,92200000.0,172600000.0,2709400000.0,0.36615930505016064
2615,911971,TK,TEEKAY CORP,2011-12-31,70234817.0,-358616000.0,1976022000.0,0.9817126046589584
2619,1018963,ATI,ALLEGHENY TECHNOLOGIES INCORPORATED,2011-12-31,102500000.0,214300000.0,4812300000.0,1.0696652588413171
2620,752714,MGRC,McGRATH RENTCORP,2011-12-31,24349000.0,49602000.0,342670000.0,1.9888770666441655
2621,1166691,CMCSA,Comcast Corporation,2011-12-31,2746000000.0,4160000000.0,55842000000.0,0.5573924663291355
2622,887936,FCN,"FTI CONSULTING, INC",2011-12-31,41131000.0,103903000.0,1566768000.0,1.1259539158928635
2623,56868,PNRG,PrimeEnergy Resources Corporation,2011-12-31,2747732.0,4811000.0,127080000.0,0.43330619921013364
2624,1419945,TNK,TEEKAY TANKERS LTD.,2011-12-31,60770525.0,-9065000.0,215072000.0,8.589792891765942
2625,860731,TYL,"TYLER TECHNOLOGIES, INC.",2011-12-31,31267000.0,27557000.0,309391000.0,3.238967281353278
2626,749251,IT,"Gartner, Inc.",2011-12-31,96019000.0,136902000.0,1468588000.0,2.473395496773799
2627,895417,ELS,EQUITY LIFESTYLE PROPERTIES INC,2011-12-31,71182000.0,26346000.0,577009000.0,1.9068953821942702
2628,822416,PHM,PULTEGROUP INC/MI/,2011-12-31,379877000.0,-210388000.0,4136690000.0,0.5610883389180846
2629,1385613,GLRE,"GREENLIGHT CAPITAL RE, LTD.",2011-12-31,36548466.0,6769000.0,403146000.0,2.1612900413667835
2630,1144980,ABG,"Asbury Automotive Group, Inc.",2011-12-31,31800000.0,67900000.0,4141400000.0,0.15142125323916375
2631,903129,THRM,GENTHERM INCORPORATED,2011-12-31,22605518.0,9658000.0,369588000.0,0.9590531325114899
2634,912562,ROCK,"GIBRALTAR INDUSTRIES, INC.",2011-12-31,30507000.0,16523000.0,766607000.0,0.5392200381926443
2635,1089872,GAIA,"GAIA, INC",2011-12-31,23126000.0,-24872000.0,223691000.0,0.38665498486996225
2636,1001838,SCCO,SOUTHERN COPPER CORP/,2011-12-31,854649000.0,2336424000.0,6818700000.0,3.901802785391646
2637,1065059,LEU,Centrus Energy Corp.,2011-12-31,4800000.0,-491100000.0,1600800000.0,1.1615071675587987
2638,39263,CFR,"Cullen/Frost Bankers, Inc.",2011-12-31,61101072.0,217535000.0,871778000.0,3.5443440788749343
2639,1121484,OIS,"OIL STATES INTERNATIONAL, INC.",2011-12-31,51163000.0,322453000.0,2104363000.0,1.0454512838326848
2641,47111,HSY,HERSHEY CO,2011-12-31,226574.0,628962000.0,1400000000.0,0.009334848849389213
2643,1091667,CHTR,"Charter Communications, Inc.",2011-12-31,,-369000000.0,7204000000.0,
2644,105634,EME,"EMCOR Group, Inc.",2011-12-31,66780093.0,130826000.0,5613459000.0,0.30490535827302123
2645,1333493,EHTH,"EHEALTH, INC.",2011-12-31,20947000.0,6724000.0,151648000.0,2.0954182817981724
2647,1262823,WLK,WESTLAKE CHEMICAL CORP,2011-12-31,65927421.0,258966000.0,446363000.0,3.10168145881267
2648,1289848,HURN,HURON CONSULTING GROUP INC.,2011-12-31,21324000.0,20519000.0,657894000.0,1.125362605572134
2652,921582,IMAX,IMAX Corporation,2011-12-31,64503864.0,15260000.0,235098000.0,5.325523783262688
2655,1032208,SRE,SEMPRA ENERGY,2011-12-31,239720000.0,1331000000.0,10036000000.0,1.2704968583892662
2657,875320,VRTX,VERTEX PHARMACEUTICALS INC / MA,2011-12-31,204891000.0,29574000.0,1410626000.0,4.210747599366644
2658,828944,WSFS,WSFS FINANCIAL CORPORATION,2011-12-31,8606000.0,22677000.0,241080000.0,0.43479792030173703
2659,1570585,LBTYB,Liberty Global plc,2011-12-31,,-772700000.0,9118300000.0,
2660,840489,FCFS,"FIRSTCASH HOLDINGS, INC.",2011-12-31,30706000.0,77782000.0,513997000.0,2.1685491871998885
2662,1397911,LPLA,LPL Financial Holdings Inc.,2011-12-31,108374000.0,170382000.0,3479375000.0,0.9344264415304473
2663,1467858,GM,General Motors Co,2011-12-31,1536000000.0,9190000000.0,150276000000.0,0.21760920843148607
2664,1086600,ARLP,ALLIANCE RESOURCE PARTNERS LP,2011-12-31,,389353000.0,1843560000.0,
2667,1124198,FLR,FLUOR CORPORATION,2011-12-31,172501000.0,593728000.0,23381399000.0,0.40444563506900816
2673,24090,CIA,"CITIZENS, INC.",2011-12-31,49811000.0,8482000.0,194156000.0,2.2114733219657565
2674,1462418,ASPS,ALTISOURCE PORTFOLIO SOLUTIONS S.A.,2011-12-31,24373000.0,71112000.0,423687000.0,2.7388108317604707
2678,879101,KIM,KIMCO REALTY CORP,2011-12-31,406530000.0,169051000.0,814477000.0,7.871282167691249
2679,1086222,AKAM,"AKAMAI TECHNOLOGIES, INC.",2011-12-31,183866000.0,200904000.0,1158538000.0,4.588167183074077
2680,104918,AVA,AVISTA CORP,2011-12-31,57872000.0,100224000.0,1619780000.0,0.8932077195668547
2683,1451505,RIG,Transocean Ltd,2011-12-31,322000000.0,-5754000000.0,8027000000.0,1.7189111135750579
2684,70858,BAC-PL,Bank of America Corporation,2011-12-31,10142625000.0,1446000000.0,93454000000.0,84.11018094143566
2686,926326,OMCL,"OMNICELL, INC.",2011-12-31,33123000.0,10389000.0,245535000.0,2.1800055997956758
2689,908311,CMCT,CIM COMMERCIAL TRUST CORPORATION,2011-12-31,10570000.0,6122000.0,213293000.0,5.463575926073523
2691,1283630,ACC,"AMERICAN CAMPUS COMMUNITIES, INC.",2011-12-31,69243203.0,56629000.0,386767000.0,7.043071452801491
2692,1009829,JAKK,"JAKKS PACIFIC, INC.",2011-12-31,26760000.0,8472000.0,383796000.0,13.310414482355009
2694,1570585,LBTYA,Liberty Global plc,2011-12-31,,-772700000.0,9118300000.0,
2697,105016,WSO-B,"WATSCO, INC.",2011-12-31,30678206.0,90450000.0,2977759000.0,0.6517328165468226
2698,1041657,UONEK,"URBAN ONE, INC.",2011-12-31,50739447.0,2889000.0,364239000.0,0.15741195991658077
2699,783325,WEC,"WEC ENERGY GROUP, INC.",2011-12-31,232600000.0,526200000.0,4486400000.0,1.7202362854368507
2700,1497645,INN,"SUMMIT HOTEL PROPERTIES, INC.",2011-12-31,27278000.0,-2937000.0,106388000.0,2.1588972636119323
2701,12927,BA,BOEING CO,2011-12-31,744100000.0,4018000000.0,68735000000.0,0.7436128728689952
2702,1232582,AHT,"ASHFORD HOSPITALITY TRUST, INC.",2011-12-31,,2109000.0,859978000.0,
2704,1006837,VATE,INNOVATE CORP.,2011-12-31,12994000.0,-38730000.0,411983000.0,0.3854204748005921
2705,788965,HNRG,Hallador Energy Company,2011-12-31,28135.0,35809000.0,157354000.0,0.0017576105332782765
2706,719413,HL,HECLA MINING COMPANY,2011-12-31,280956000.0,151164000.0,477634000.0,3.641109418668753
2707,700841,RCMT,"RCM Technologies, Inc.",2011-12-31,12976308.0,4278000.0,143811000.0,0.4664977877214798
2708,59478,LLY,ELI LILLY & Co,2011-12-31,1113923000.0,4347700000.0,24286500000.0,1.7360255224214434
2710,933738,ENG,ENGlobal Corporation,2011-12-31,26722000.0,-7076000.0,237603000.0,0.24292421515539642
2711,93410,CVX,Chevron Corp,2011-12-31,1986000000.0,26895000000.0,253706000000.0,0.8048706746940194
2712,763901,BPOPO,"POPULAR, INC.",2011-12-31,102179393.0,151325000.0,651786000.0,2.1947564108465047
2716,719413,HL-PB,HECLA MINING COMPANY,2011-12-31,280956000.0,151164000.0,477634000.0,31.1170746402158
2717,883984,ICUI,ICU MEDICAL INC/DE,2011-12-31,13835000.0,44669000.0,302195000.0,2.0148524190619033
2718,1365357,ZZLL,"ZZLL INFORMATION TECHNOLOGY, INC",2011-12-31,2140000.0,887730.0,385403100.0,0.005552627884933982
2719,1046311,CHH,CHOICE HOTELS INTERNATIONAL INC /DE,2011-12-31,58862000.0,111061000.0,640602000.0,3.2977685740498566
2720,1206264,TPX,"TEMPUR SEALY INTERNATIONAL, INC.",2011-12-31,67100000.0,219600000.0,1417900000.0,0.6460841809991166
2721,64996,MCY,MERCURY GENERAL CORPORATION,2011-12-31,54825000.0,191164000.0,2777285000.0,0.8879277693514014
2722,1325702,MX,MAGNACHIP SEMICONDUCTOR Corp,2011-12-31,38775642.0,-11301000.0,743130000.0,0.4179523115673437
2723,1270436,COHN,Cohen & Co Inc.,2011-12-31,10631935.0,-9388000.0,100331000.0,1.4835603153561712
2725,1033012,FBC,"Flagstar Bancorp, Inc.",2011-12-31,55434000.0,-181778000.0,630889000.0,0.456905714676914
2726,93389,SMP,"STANDARD MOTOR PRODUCTS, INC.",2011-12-31,22794606.0,62401000.0,874625000.0,0.5089937639923554
2727,63908,MCD,MCDONALDS CORP,2011-12-31,1032100000.0,5503100000.0,27006000000.0,3.6505290874364524
2728,1570585,LBTYK,Liberty Global plc,2011-12-31,,-772700000.0,9118300000.0,
2729,1210708,HSON,"HUDSON GLOBAL, INC.",2011-12-31,31566000.0,10909000.0,933736000.0,1.5956493313773346
2730,1497770,WD,"Walker & Dunlop, Inc.",2011-12-31,21621534.0,34864000.0,152350000.0,1.8023858068658987
2732,1163302,X,United States Steel Corp,2011-12-31,,-53000000.0,19884000000.0,
2734,70858,MER-PK,Bank of America Corporation,2011-12-31,10142625000.0,1446000000.0,93454000000.0,2.1803811265183057
2735,318154,AMGN,Amgen Inc.,2011-12-31,905000000.0,3683000000.0,15582000000.0,3.3634032769803595
2736,913241,SHOO,"STEVEN MADDEN, LTD.",2011-12-31,,97319000.0,968549000.0,
2739,1041657,UONE,"URBAN ONE, INC.",2011-12-31,50739447.0,2889000.0,364239000.0,0.15462591017390673
2740,823768,WM,"Waste Management, Inc",2011-12-31,469700000.0,961000000.0,13378000000.0,1.0989392765471175
2742,1410636,AWK,"American Water Works Company, Inc.",2011-12-31,175484000.0,309613000.0,2666236000.0,2.044938192435528
2744,1280452,MPWR,"MONOLITHIC POWER SYSTEMS, INC.",2011-12-31,34050000.0,13301000.0,196519000.0,2.086118892835276
2745,9326,BCPC,Balchem Corporation,2011-12-31,28574623.0,38765000.0,291867000.0,4.062969964058972
2746,884219,VVI,Viad Corp,2011-12-31,19719000.0,9210000.0,942364000.0,0.33227136397098533
2747,58492,LEG,LEGGETT & PLATT INC,2011-12-31,145400000.0,153300000.0,3605000000.0,0.9026496194106696
2748,70858,BML-PH,Bank of America Corporation,2011-12-31,10142625000.0,1446000000.0,93454000000.0,1.614936344733573
2749,936340,DTE,DTE Energy Co,2011-12-31,169000000.0,711000000.0,8858000000.0,0.854892544672112
2750,1408198,MSCI,MSCI INC.,2011-12-31,120717000.0,173454000.0,900941000.0,4.522159331188169
2751,1020710,DXPE,"DXP Enterprises, Inc.",2011-12-31,14301000.0,31437000.0,807005000.0,0.5360626638001004
2753,1109357,EXC,EXELON CORPORATION,2011-12-31,663000000.0,2499000000.0,19063000000.0,1.0991982405642076
2756,230557,SIGI,"SELECTIVE INSURANCE GROUP, INC",2011-12-31,54095000.0,22033000.0,1597475000.0,0.5580591716535621
2757,70858,BML-PJ,Bank of America Corporation,2011-12-31,10142625000.0,1446000000.0,93454000000.0,1.6995902363982092
2758,70858,BML-PL,Bank of America Corporation,2011-12-31,10142625000.0,1446000000.0,93454000000.0,1.644239571135485
2760,874766,HIG,"THE HARTFORD FINANCIAL SERVICES GROUP, INC.",2011-12-31,445000000.0,712000000.0,21733000000.0,0.36364975391581544
2761,832101,IEX,IDEX CORP,2011-12-31,82145000.0,193857000.0,1838451000.0,1.6290924396646995
2763,87347,SLB,SCHLUMBERGER LIMITED/NV,2011-12-31,1349000000.0,4997000000.0,36579000000.0,2.778101437165936
2764,1296445,ORA,"Ormat Technologies, Inc.",2011-12-31,45431000.0,-43056000.0,425456000.0,2.026720411049177
2766,1494904,GBLI,"Global Indemnity Group, LLC",2011-12-31,30246095.0,-38338000.0,385020000.0,1.480017750805641
2767,1232582,AHT-PD,"ASHFORD HOSPITALITY TRUST, INC.",2011-12-31,,2109000.0,859978000.0,
2768,1528356,GNE,Genie Energy Ltd.,2011-12-31,,745000.0,197921000.0,
2769,1060391,RSG,"Republic Services, Inc.",2011-12-31,375961000.0,589200000.0,9758900000.0,1.0575095284135998
2771,1309402,GPRE,Green Plains Inc.,2011-12-31,35276000.0,38418000.0,3553712000.0,0.1046255404642603
2772,701374,SIX,Six Flags Entertainment Corporation,2011-12-31,110150000.0,-22660000.0,1013174000.0,2.0656372942850885
2774,101778,MRO,Marathon Oil Corporation,2011-12-31,710000000.0,2946000000.0,15282000000.0,1.29901841054676
2775,937556,MASI,MASIMO CORP,2011-12-31,59659000.0,63700000.0,438988000.0,2.807718960191985
2776,915912,AVB,"AVALONBAY COMMUNITIES, INC.",2011-12-31,89922465.0,440450000.0,900087000.0,12.473038293008573
2777,1290900,CVGI,"COMMERCIAL VEHICLE GROUP, INC.",2011-12-31,27848000.0,18605000.0,832022000.0,0.37486700434413456
2779,106640,WHR,WHIRLPOOL CORP /DE/,2011-12-31,76800000.0,390000000.0,18666000000.0,0.201854071866964
2780,1518419,QTRHF,QUARTERHILL INC.,2011-12-31,122741326.0,31797000.0,105809000.0,6.310548445437676
2782,70858,BML-PG,Bank of America Corporation,2011-12-31,10142625000.0,1446000000.0,93454000000.0,1.6377277890474646
2784,1318568,EVRI,Everi Holdings Inc.,2011-12-31,64673000.0,9129000.0,544063000.0,0.5349169121958303
2786,1374310,CBOE,"Cboe Global Markets, Inc.",2011-12-31,89994000.0,139406000.0,508144000.0,4.767621947451898
2788,94049,SCL,STEPAN CO,2011-12-31,20726000.0,71976000.0,1843092000.0,0.4567813749190185
2793,897077,ALG,Alamo Group Inc.,2011-12-31,11848000.0,32687000.0,603593000.0,0.5574670274180561
2794,27904,DAL,"DELTA AIR LINES, INC.",2011-12-31,838000000.0,854000000.0,35115000000.0,0.19377929386582687
2795,70858,BAC-PE,Bank of America Corporation,2011-12-31,10142625000.0,1446000000.0,93454000000.0,1.7419171304790724
2796,21665,CL,COLGATE-PALMOLIVE COMPANY,2011-12-31,976700000.0,2431000000.0,16734000000.0,2.6702536751523844
2799,70858,BAC,Bank of America Corporation,2011-12-31,10142625000.0,1446000000.0,93454000000.0,0.5904068373784499
2800,908255,BWA,BORGWARNER INC.,2011-12-31,218458000.0,550100000.0,7114700000.0,1.0120420369088967
2801,1021270,BBQ,"BBQ HOLDINGS, INC.",2012-01-01,7972000.0,5562000.0,154811000.0,0.4670600769140351
2802,30697,WEN,Wendy's Co,2012-01-01,405224000.0,9875000.0,2431358000.0,0.8266619129959755
2804,1286681,DPZ,DOMINOS PIZZA INC,2012-01-01,58918038.0,105361000.0,1652193000.0,1.1746570108990824
2805,923796,GEO,GEO GROUP INC,2012-01-01,63425000.0,78625000.0,1407172000.0,0.5318575213956493
2806,1094285,TDY,TELEDYNE TECHNOLOGIES INC,2012-01-01,36600000.0,255200000.0,689900000.0,3.0069401524415618
2808,18498,GCO,Genesco Inc,2012-01-28,23179000.0,92426000.0,2292611000.0,0.5970135938089045
2810,912463,GES,GUESS INC,2012-01-28,91533000.0,265500000.0,2688048000.0,0.9575379743284163
2811,72333,JWN,"NORDSTROM, INC.",2012-01-28,213500000.0,683000000.0,10860000000.0,0.8901730883406892
2812,28917,DDT,"DILLARD’S, INC.",2012-01-28,53515000.0,463909000.0,6405484000.0,0.20435252839684778
2813,18255,CATO,THE CATO CORP,2012-01-28,28896355.0,64834000.0,931458000.0,0.7938712522295518
2815,14707,CAL,"CALERES, INC",2012-01-28,41126000.0,24589000.0,2434766000.0,0.14171676215270443
2817,28917,DDS,"DILLARD’S, INC.",2012-01-28,53515000.0,463909000.0,6405484000.0,0.3926643170133592
2818,1045810,NVDA,NVIDIA CORP,2012-01-29,603646000.0,581090000.0,3997930000.0,0.5899920114335295
2819,104169,WMT,WALMART INC.,2012-01-31,3460000000.0,15699000000.0,446509000000.0,0.46308046241510226
2820,926423,MIND,"MIND TECHNOLOGY, INC",2012-01-31,11432000.0,24321000.0,112834000.0,2.2127628351772053
2821,1050140,DSGX,DESCARTES SYSTEMS GROUP INC,2012-01-31,62218000.0,12026000.0,113990000.0,3.908069747401409
2822,1409171,TITN,TITAN MACHINERY INC.,2012-01-31,19809000.0,44160000.0,1658992000.0,0.25946451877535237
2824,1108524,CRM,"salesforce.com, inc.",2012-01-31,541208000.0,-11572000.0,2266539000.0,6.056697368157936
2828,1223389,CONN,CONNS INC,2012-01-31,31860000.0,-3723000.0,792302000.0,0.4463525425325514
2830,72573,MOV,"MOVADO GROUP, INC.",2012-01-31,24926000.0,31995000.0,223300000.0,2.028237446940004
2831,1166388,VRNT,Verint Systems Inc,2012-01-31,38419000.0,36993000.0,782648000.0,0.6886891119821149
2832,1050825,SCS,STEELCASE INC.,2012-02-24,129600000.0,56700000.0,2749500000.0,0.35163338968679675
2834,1070235,BB,BlackBerry Limited,2012-03-03,524101000.0,1164000000.0,18423000000.0,0.4730933718806349
2835,849399,NLOK,NortonLifeLock Inc.,2012-03-30,741000000.0,1187000000.0,6730000000.0,1.8926880231406678
2836,1070304,ORXCF,ORIX Corporation,2012-03-31,1075095000.0,1048000000.0,11837000000.0,8.073430252075195
2838,709283,QMCO,QUANTUM CORP /DE/,2012-03-31,232599000.0,-9256000.0,651987000.0,7.19216150706718
2839,1169561,CVLT,COMMVAULT SYSTEMS INC,2012-03-31,44089000.0,31940000.0,406639000.0,5.095878654039578
2840,1070304,IX,ORIX Corporation,2012-03-31,1075095000.0,1048000000.0,11837000000.0,4.333258550791681
2841,1094517,TM,TOYOTA MOTOR CORP/,2012-03-31,3143470000.0,3450000000.0,226106000000.0,1.0215659299285293
2843,1324948,ROLL,RBC BEARINGS INCORPORATED,2012-03-31,21880554.0,49997000.0,397511000.0,2.4923875274151897
2846,108385,WRLD,WORLD ACCEPTANCE CORPORATION,2012-03-31,14906662.0,100694443.0,540161682.0,1.7584596473405696
2847,1094517,TOYOF,TOYOTA MOTOR CORP/,2012-03-31,3143470000.0,3450000000.0,226106000000.0,0.5157878703061636
2849,1409375,OESX,"Orion Energy Systems, Inc.",2012-03-31,22953037.0,483000.0,100562000.0,0.7166975456720173
2851,313143,HAE,HAEMONETICS CORP,2012-03-31,50727000.0,66886000.0,727844000.0,2.2636896598433487
2852,278166,CVCO,CAVCO INDUSTRIES INC.,2012-03-31,6877437.0,15237000.0,443066000.0,0.7067337557264408
2855,4457,UHAL,AMERCO,2012-03-31,19476187.0,205367000.0,2512027000.0,0.7498871749446333
2857,67347,MOD,MODINE MANUFACTURING CO,2012-03-31,46500000.0,38500000.0,1577200000.0,0.3225399318335173
2858,918646,EXP,EAGLE MATERIALS INC,2012-03-31,44224924.0,18732000.0,495023000.0,2.6274637907568175
2859,1022408,PLUS,EPLUS INC,2012-03-31,8002000.0,23367000.0,825581000.0,0.06910801110461146
2860,815094,ABMD,"ABIOMED, INC.",2012-03-31,38374000.0,1495000.0,126375000.0,5.617558852621167
2861,98222,TDW,TIDEWATER INC.,2012-03-31,51165460.0,87411000.0,1067007000.0,83.29781990789871
2863,1289308,ENS,EnerSys,2012-03-31,48748205.0,144003000.0,134949000.0,10.468569300882871
2864,927355,TESS,TESSCO Technologies Incorporated,2012-04-01,7639000.0,16436900.0,733389900.0,0.18561337927991947
2865,1002047,NTAP,"NetApp, Inc.",2012-04-27,363900000.0,605400000.0,6233200000.0,2.613714170342713
2866,65270,MEI,"METHODE ELECTRONICS, INC.",2012-04-28,37366505.0,8400000.0,465100000.0,0.7455625809977783
2867,915779,DAKT,"Daktronics, Inc.",2012-04-28,41869000.0,8489000.0,489526000.0,0.7603588458520699
2868,12659,HRB,"H&R BLOCK, INC.",2012-04-30,297863000.0,265932000.0,2893771000.0,1.695297729320568
2871,107140,WLYB,"JOHN WILEY & SONS, INC.",2012-04-30,60184000.0,212746000.0,1782742000.0,1.610315371442838
2872,107140,WLY,"JOHN WILEY & SONS, INC.",2012-04-30,60184000.0,212746000.0,1782742000.0,1.606601835365605
2873,911177,CWST,"CASELLA WASTE SYSTEMS, INC.",2012-04-30,26749000.0,-77586000.0,467950000.0,0.3561198215839228
2874,56679,KFY,KORN FERRY,2012-04-30,46397000.0,54303000.0,826759000.0,0.9399955125979881
2875,23217,CAG,"CONAGRA BRANDS, INC.",2012-05-27,412900000.0,467900000.0,1600000000.0,5.273713287830353
2876,1005286,LNDC,LANDEC CORPORATION,2012-05-27,25849000.0,12696000.0,317552000.0,0.5315475116621404
2877,1399855,NAUH,"NATIONAL AMERICAN UNIVERSITY HOLDINGS, INC.",2012-05-31,26488265.0,5049000.0,118894000.0,1.165186018261843
2878,1048911,FDX,FedEx Corporation,2012-05-31,315000000.0,2032000000.0,42680000000.0,0.6512558417780554
2879,1123360,GPN,GLOBAL PAYMENTS INC,2012-05-31,78829000.0,188161000.0,2203847000.0,0.8303730917020786
2880,866729,SCHL,SCHOLASTIC CORPORATION,2012-05-31,31200000.0,102400000.0,2139100000.0,0.4455892553860451
2881,723531,PAYX,"PAYCHEX, INC.",2012-05-31,362400000.0,548000000.0,2229800000.0,5.035048808909519
2882,62234,MCS,MARCUS CORP,2012-05-31,29256000.0,22734000.0,413898000.0,0.8842578768106321
2883,723254,CTAS,Cintas Corp,2012-05-31,129891000.0,297637000.0,4102000000.0,1.2403291643497014
