,cik,entityName,date,NetIncomeLoss,Revenues,ticker,close
4796,70858,Bank of America Corporation,2013-12-31,10539000000.0,87502000000.0,BAC,15.81999969482422
5424,70858,Bank of America Corporation,2014-12-31,5520000000.0,85894000000.0,BAC,17.040000915527344
7345,70858,Bank of America Corporation,2015-12-31,15910000000.0,82965000000.0,BAC,17.43000030517578
8400,70858,Bank of America Corporation,2016-12-31,17822000000.0,83701000000.0,BAC,21.1200008392334
11411,70858,Bank of America Corporation,2017-12-31,18232000000.0,87126000000.0,BAC,28.170000076293945
13458,70858,Bank of America Corporation,2018-12-31,28147000000.0,91020000000.0,BAC,28.399999618530277
16165,70858,Bank of America Corporation,2019-12-31,27430000000.0,91244000000.0,BAC,33.31999969482422
19710,70858,Bank of America Corporation,2020-12-31,17894000000.0,85528000000.0,BAC,28.15999984741211
23035,70858,Bank of America Corporation,2021-12-31,31978000000.0,89113000000.0,BAC,44.470001220703125
270,70858,Bank of America Corporation,2009-12-31,6276000000.0,119643000000.0,BAC-PB,
1523,70858,Bank of America Corporation,2010-12-31,-2238000000.0,110220000000.0,BAC-PB,
2681,70858,Bank of America Corporation,2011-12-31,1446000000.0,93454000000.0,BAC-PB,
3257,70858,Bank of America Corporation,2012-12-31,4188000000.0,83334000000.0,BAC-PB,
4813,70858,Bank of America Corporation,2013-12-31,10539000000.0,87502000000.0,BAC-PB,
5622,70858,Bank of America Corporation,2014-12-31,5520000000.0,85894000000.0,BAC-PB,
7312,70858,Bank of America Corporation,2015-12-31,15910000000.0,82965000000.0,BAC-PB,
8195,70858,Bank of America Corporation,2016-12-31,17822000000.0,83701000000.0,BAC-PB,
11419,70858,Bank of America Corporation,2017-12-31,18232000000.0,87126000000.0,BAC-PB,
13523,70858,Bank of America Corporation,2018-12-31,28147000000.0,91020000000.0,BAC-PB,24.950000762939453
16152,70858,Bank of America Corporation,2019-12-31,27430000000.0,91244000000.0,BAC-PB,27.18000030517578
19755,70858,Bank of America Corporation,2020-12-31,17894000000.0,85528000000.0,BAC-PB,27.25
23014,70858,Bank of America Corporation,2021-12-31,31978000000.0,89113000000.0,BAC-PB,26.270000457763672
272,70858,Bank of America Corporation,2009-12-31,6276000000.0,119643000000.0,BAC-PE,16.059999465942383
1521,70858,Bank of America Corporation,2010-12-31,-2238000000.0,110220000000.0,BAC-PE,18.03899955749512
2795,70858,Bank of America Corporation,2011-12-31,1446000000.0,93454000000.0,BAC-PE,16.049999237060547
3258,70858,Bank of America Corporation,2012-12-31,4188000000.0,83334000000.0,BAC-PE,21.81999969482422
4816,70858,Bank of America Corporation,2013-12-31,10539000000.0,87502000000.0,BAC-PE,20.420000076293945
5482,70858,Bank of America Corporation,2014-12-31,5520000000.0,85894000000.0,BAC-PE,21.100000381469727
7317,70858,Bank of America Corporation,2015-12-31,15910000000.0,82965000000.0,BAC-PE,22.100000381469727
8366,70858,Bank of America Corporation,2016-12-31,17822000000.0,83701000000.0,BAC-PE,22.1200008392334
11416,70858,Bank of America Corporation,2017-12-31,18232000000.0,87126000000.0,BAC-PE,23.06999969482422
13433,70858,Bank of America Corporation,2018-12-31,28147000000.0,91020000000.0,BAC-PE,19.940000534057617
16158,70858,Bank of America Corporation,2019-12-31,27430000000.0,91244000000.0,BAC-PE,24.26000022888184
19757,70858,Bank of America Corporation,2020-12-31,17894000000.0,85528000000.0,BAC-PE,24.84000015258789
23011,70858,Bank of America Corporation,2021-12-31,31978000000.0,89113000000.0,BAC-PE,24.86000061035156
271,70858,Bank of America Corporation,2009-12-31,6276000000.0,119643000000.0,BAC-PK,
1522,70858,Bank of America Corporation,2010-12-31,-2238000000.0,110220000000.0,BAC-PK,
2792,70858,Bank of America Corporation,2011-12-31,1446000000.0,93454000000.0,BAC-PK,
3228,70858,Bank of America Corporation,2012-12-31,4188000000.0,83334000000.0,BAC-PK,
4815,70858,Bank of America Corporation,2013-12-31,10539000000.0,87502000000.0,BAC-PK,
5604,70858,Bank of America Corporation,2014-12-31,5520000000.0,85894000000.0,BAC-PK,
7311,70858,Bank of America Corporation,2015-12-31,15910000000.0,82965000000.0,BAC-PK,
8282,70858,Bank of America Corporation,2016-12-31,17822000000.0,83701000000.0,BAC-PK,
11417,70858,Bank of America Corporation,2017-12-31,18232000000.0,87126000000.0,BAC-PK,
13475,70858,Bank of America Corporation,2018-12-31,28147000000.0,91020000000.0,BAC-PK,24.25
16155,70858,Bank of America Corporation,2019-12-31,27430000000.0,91244000000.0,BAC-PK,26.950000762939453
19756,70858,Bank of America Corporation,2020-12-31,17894000000.0,85528000000.0,BAC-PK,27.32999992370605
23013,70858,Bank of America Corporation,2021-12-31,31978000000.0,89113000000.0,BAC-PK,26.46999931335449
269,70858,Bank of America Corporation,2009-12-31,6276000000.0,119643000000.0,BAC-PL,852.5
1395,70858,Bank of America Corporation,2010-12-31,-2238000000.0,110220000000.0,BAC-PL,930.0
2684,70858,Bank of America Corporation,2011-12-31,1446000000.0,93454000000.0,BAC-PL,774.989990234375
3256,70858,Bank of America Corporation,2012-12-31,4188000000.0,83334000000.0,BAC-PL,1113.0
4871,70858,Bank of America Corporation,2013-12-31,10539000000.0,87502000000.0,BAC-PL,1075.0
5623,70858,Bank of America Corporation,2014-12-31,5520000000.0,85894000000.0,BAC-PL,1188.4000244140625
7495,70858,Bank of America Corporation,2015-12-31,15910000000.0,82965000000.0,BAC-PL,1121.9998779296875
8269,70858,Bank of America Corporation,2016-12-31,17822000000.0,83701000000.0,BAC-PL,1171.0
11420,70858,Bank of America Corporation,2017-12-31,18232000000.0,87126000000.0,BAC-PL,1318.0
13495,70858,Bank of America Corporation,2018-12-31,28147000000.0,91020000000.0,BAC-PL,1280.0
16151,70858,Bank of America Corporation,2019-12-31,27430000000.0,91244000000.0,BAC-PL,1480.0
19754,70858,Bank of America Corporation,2020-12-31,17894000000.0,85528000000.0,BAC-PL,1483.1199951171875
23015,70858,Bank of America Corporation,2021-12-31,31978000000.0,89113000000.0,BAC-PL,1418.0
247,70858,Bank of America Corporation,2009-12-31,6276000000.0,119643000000.0,BAC-PM,
1400,70858,Bank of America Corporation,2010-12-31,-2238000000.0,110220000000.0,BAC-PM,
2693,70858,Bank of America Corporation,2011-12-31,1446000000.0,93454000000.0,BAC-PM,
3255,70858,Bank of America Corporation,2012-12-31,4188000000.0,83334000000.0,BAC-PM,
4932,70858,Bank of America Corporation,2013-12-31,10539000000.0,87502000000.0,BAC-PM,
5602,70858,Bank of America Corporation,2014-12-31,5520000000.0,85894000000.0,BAC-PM,
7230,70858,Bank of America Corporation,2015-12-31,15910000000.0,82965000000.0,BAC-PM,
8274,70858,Bank of America Corporation,2016-12-31,17822000000.0,83701000000.0,BAC-PM,
11421,70858,Bank of America Corporation,2017-12-31,18232000000.0,87126000000.0,BAC-PM,
13448,70858,Bank of America Corporation,2018-12-31,28147000000.0,91020000000.0,BAC-PM,
16148,70858,Bank of America Corporation,2019-12-31,27430000000.0,91244000000.0,BAC-PM,26.399999618530277
19792,70858,Bank of America Corporation,2020-12-31,17894000000.0,85528000000.0,BAC-PM,26.96999931335449
23016,70858,Bank of America Corporation,2021-12-31,31978000000.0,89113000000.0,BAC-PM,26.149999618530277
277,70858,Bank of America Corporation,2009-12-31,6276000000.0,119643000000.0,BAC-PN,
1627,70858,Bank of America Corporation,2010-12-31,-2238000000.0,110220000000.0,BAC-PN,
2695,70858,Bank of America Corporation,2011-12-31,1446000000.0,93454000000.0,BAC-PN,
3254,70858,Bank of America Corporation,2012-12-31,4188000000.0,83334000000.0,BAC-PN,
4872,70858,Bank of America Corporation,2013-12-31,10539000000.0,87502000000.0,BAC-PN,
5600,70858,Bank of America Corporation,2014-12-31,5520000000.0,85894000000.0,BAC-PN,
7156,70858,Bank of America Corporation,2015-12-31,15910000000.0,82965000000.0,BAC-PN,
8358,70858,Bank of America Corporation,2016-12-31,17822000000.0,83701000000.0,BAC-PN,
11424,70858,Bank of America Corporation,2017-12-31,18232000000.0,87126000000.0,BAC-PN,
13494,70858,Bank of America Corporation,2018-12-31,28147000000.0,91020000000.0,BAC-PN,
16147,70858,Bank of America Corporation,2019-12-31,27430000000.0,91244000000.0,BAC-PN,25.57999992370605
19753,70858,Bank of America Corporation,2020-12-31,17894000000.0,85528000000.0,BAC-PN,26.420000076293945
23025,70858,Bank of America Corporation,2021-12-31,31978000000.0,89113000000.0,BAC-PN,25.780000686645508
199,70858,Bank of America Corporation,2009-12-31,6276000000.0,119643000000.0,BAC-PO,
1513,70858,Bank of America Corporation,2010-12-31,-2238000000.0,110220000000.0,BAC-PO,
2737,70858,Bank of America Corporation,2011-12-31,1446000000.0,93454000000.0,BAC-PO,
3250,70858,Bank of America Corporation,2012-12-31,4188000000.0,83334000000.0,BAC-PO,
4925,70858,Bank of America Corporation,2013-12-31,10539000000.0,87502000000.0,BAC-PO,
5585,70858,Bank of America Corporation,2014-12-31,5520000000.0,85894000000.0,BAC-PO,
7130,70858,Bank of America Corporation,2015-12-31,15910000000.0,82965000000.0,BAC-PO,
8310,70858,Bank of America Corporation,2016-12-31,17822000000.0,83701000000.0,BAC-PO,
11505,70858,Bank of America Corporation,2017-12-31,18232000000.0,87126000000.0,BAC-PO,
13487,70858,Bank of America Corporation,2018-12-31,28147000000.0,91020000000.0,BAC-PO,
16107,70858,Bank of America Corporation,2019-12-31,27430000000.0,91244000000.0,BAC-PO,
19747,70858,Bank of America Corporation,2020-12-31,17894000000.0,85528000000.0,BAC-PO,25.940000534057617
23022,70858,Bank of America Corporation,2021-12-31,31978000000.0,89113000000.0,BAC-PO,24.770000457763672
246,70858,Bank of America Corporation,2009-12-31,6276000000.0,119643000000.0,BAC-PP,
1526,70858,Bank of America Corporation,2010-12-31,-2238000000.0,110220000000.0,BAC-PP,
2668,70858,Bank of America Corporation,2011-12-31,1446000000.0,93454000000.0,BAC-PP,
3253,70858,Bank of America Corporation,2012-12-31,4188000000.0,83334000000.0,BAC-PP,
4930,70858,Bank of America Corporation,2013-12-31,10539000000.0,87502000000.0,BAC-PP,
5567,70858,Bank of America Corporation,2014-12-31,5520000000.0,85894000000.0,BAC-PP,
7131,70858,Bank of America Corporation,2015-12-31,15910000000.0,82965000000.0,BAC-PP,
8320,70858,Bank of America Corporation,2016-12-31,17822000000.0,83701000000.0,BAC-PP,
11457,70858,Bank of America Corporation,2017-12-31,18232000000.0,87126000000.0,BAC-PP,
13463,70858,Bank of America Corporation,2018-12-31,28147000000.0,91020000000.0,BAC-PP,
16146,70858,Bank of America Corporation,2019-12-31,27430000000.0,91244000000.0,BAC-PP,
19735,70858,Bank of America Corporation,2020-12-31,17894000000.0,85528000000.0,BAC-PP,
23019,70858,Bank of America Corporation,2021-12-31,31978000000.0,89113000000.0,BAC-PP,24.399999618530277
222,70858,Bank of America Corporation,2009-12-31,6276000000.0,119643000000.0,BAC-PQ,
1538,70858,Bank of America Corporation,2010-12-31,-2238000000.0,110220000000.0,BAC-PQ,
2713,70858,Bank of America Corporation,2011-12-31,1446000000.0,93454000000.0,BAC-PQ,
3251,70858,Bank of America Corporation,2012-12-31,4188000000.0,83334000000.0,BAC-PQ,
4926,70858,Bank of America Corporation,2013-12-31,10539000000.0,87502000000.0,BAC-PQ,
5814,70858,Bank of America Corporation,2014-12-31,5520000000.0,85894000000.0,BAC-PQ,
7128,70858,Bank of America Corporation,2015-12-31,15910000000.0,82965000000.0,BAC-PQ,
8309,70858,Bank of America Corporation,2016-12-31,17822000000.0,83701000000.0,BAC-PQ,
11491,70858,Bank of America Corporation,2017-12-31,18232000000.0,87126000000.0,BAC-PQ,
13490,70858,Bank of America Corporation,2018-12-31,28147000000.0,91020000000.0,BAC-PQ,
16105,70858,Bank of America Corporation,2019-12-31,27430000000.0,91244000000.0,BAC-PQ,
19748,70858,Bank of America Corporation,2020-12-31,17894000000.0,85528000000.0,BAC-PQ,
23021,70858,Bank of America Corporation,2021-12-31,31978000000.0,89113000000.0,BAC-PQ,24.75
235,70858,Bank of America Corporation,2009-12-31,6276000000.0,119643000000.0,BAC-PS,
1550,70858,Bank of America Corporation,2010-12-31,-2238000000.0,110220000000.0,BAC-PS,
2672,70858,Bank of America Corporation,2011-12-31,1446000000.0,93454000000.0,BAC-PS,
3252,70858,Bank of America Corporation,2012-12-31,4188000000.0,83334000000.0,BAC-PS,
4927,70858,Bank of America Corporation,2013-12-31,10539000000.0,87502000000.0,BAC-PS,
5764,70858,Bank of America Corporation,2014-12-31,5520000000.0,85894000000.0,BAC-PS,
7171,70858,Bank of America Corporation,2015-12-31,15910000000.0,82965000000.0,BAC-PS,
8300,70858,Bank of America Corporation,2016-12-31,17822000000.0,83701000000.0,BAC-PS,
11475,70858,Bank of America Corporation,2017-12-31,18232000000.0,87126000000.0,BAC-PS,
13491,70858,Bank of America Corporation,2018-12-31,28147000000.0,91020000000.0,BAC-PS,
16145,70858,Bank of America Corporation,2019-12-31,27430000000.0,91244000000.0,BAC-PS,
19751,70858,Bank of America Corporation,2020-12-31,17894000000.0,85528000000.0,BAC-PS,
23020,70858,Bank of America Corporation,2021-12-31,31978000000.0,89113000000.0,BAC-PS,
9827,1443646,Booz Allen Hamilton Holding Corporation,2017-03-31,260825000.0,5809491000.0,BAH,35.77000045776367
12349,1443646,Booz Allen Hamilton Holding Corporation,2018-03-31,301692000.0,6167600000.0,BAH,39.18000030517578
14960,1443646,Booz Allen Hamilton Holding Corporation,2019-03-31,418529000.0,6704037000.0,BAH,52.86000061035156
17846,1443646,Booz Allen Hamilton Holding Corporation,2020-03-31,482603000.0,7463841000.0,BAH,71.30000305175781
20741,1443646,Booz Allen Hamilton Holding Corporation,2021-03-31,608958000.0,7858938000.0,BAH,77.13999938964844
23772,1443646,Booz Allen Hamilton Holding Corporation,2022-03-31,466740000.0,8363700000.0,BAH,80.69000244140625
11609,1747079,Bally’s Corporation,2017-12-31,62247000.0,421053000.0,BALY,
13506,1747079,Bally’s Corporation,2018-12-31,71438000.0,437537000.0,BALY,
6638,1514416,BANDWIDTH INC.,2015-12-31,-6700000.0,137801000.0,BAND,
8972,1514416,BANDWIDTH INC.,2016-12-31,22358000.0,152135000.0,BAND,
11046,1514416,BANDWIDTH INC.,2017-12-31,5971000.0,162955000.0,BAND,21.84000015258789
13062,1514416,BANDWIDTH INC.,2018-12-31,17923000.0,204113000.0,BAND,46.65999984741211
17174,1514416,BANDWIDTH INC.,2019-12-31,2494000.0,232594000.0,BAND,55.93000030517578
19566,1514416,BANDWIDTH INC.,2020-12-31,-43977000.0,343113000.0,BAND,151.77999877929688
22512,1514416,BANDWIDTH INC.,2021-12-31,-27362000.0,490907000.0,BAND,71.66000366210938
17876,1819574,"BARK, INC.",2020-03-31,-31368000.0,224335000.0,BARK,
20798,1819574,"BARK, INC.",2021-03-31,-31391000.0,378604000.0,BARK,12.5
23778,1819574,"BARK, INC.",2022-03-31,-68299000.0,507406000.0,BARK,3.150000095367432
17871,1819574,"BARK, INC.",2020-03-31,-31368000.0,224335000.0,BARK-WT,
20753,1819574,"BARK, INC.",2021-03-31,-31391000.0,378604000.0,BARK-WT,
23781,1819574,"BARK, INC.",2022-03-31,-68299000.0,507406000.0,BARK-WT,
20677,1845022,"Couchbase, Inc.",2021-01-31,-39983000.0,103285000.0,BASE,
23700,1845022,"Couchbase, Inc.",2022-01-31,-58229000.0,123542000.0,BASE,33.04999923706055
10777,1109189,"Basic Energy Services, Inc.",2017-12-31,-96674000.0,864041000.0,BASWQ,
13331,1109189,"Basic Energy Services, Inc.",2018-12-31,-144597000.0,964720000.0,BASWQ,
17644,1109189,"Basic Energy Services, Inc.",2019-12-31,-181898000.0,710135000.0,BASWQ,
10872,1109189,"Basic Energy Services, Inc.",2017-12-31,-96674000.0,864041000.0,BASXQ,22.3700008392334
13350,1109189,"Basic Energy Services, Inc.",2018-12-31,-144597000.0,964720000.0,BASXQ,6.28000020980835
17647,1109189,"Basic Energy Services, Inc.",2019-12-31,-181898000.0,710135000.0,BASXQ,0.4589999914169311
1696,1282648,Battalion Oil Corp,2010-12-31,2417000.0,111141000.0,BATL,
2444,1282648,Battalion Oil Corp,2011-12-31,-1403000.0,104574000.0,BATL,
3379,1282648,Battalion Oil Corp,2012-12-31,-53885000.0,248322000.0,BATL,
4470,1282648,Battalion Oil Corp,2013-12-31,-1222662000.0,999506000.0,BATL,
6151,1282648,Battalion Oil Corp,2014-12-31,315956000.0,1148261000.0,BATL,
7194,1282648,Battalion Oil Corp,2015-12-31,-1922621000.0,550278000.0,BATL,
11645,1282648,Battalion Oil Corp,2017-12-31,535686000.0,377965000.0,BATL,
14066,1282648,Battalion Oil Corp,2018-12-31,45959000.0,226609000.0,BATL,
19664,1282648,Battalion Oil Corp,2020-12-31,-229707000.0,148289000.0,BATL,7.659999847412109
23274,1282648,Battalion Oil Corp,2021-12-31,-28317000.0,285205000.0,BATL,11.449999809265137
9181,1560385,LIBERTY MEDIA CORPORATION,2016-12-31,680000000.0,5276000000.0,BATRA,20.149999618530277
11145,1560385,LIBERTY MEDIA CORPORATION,2017-12-31,1354000000.0,7594000000.0,BATRA,22.6200008392334
14732,1560385,LIBERTY MEDIA CORPORATION,2018-12-31,531000000.0,8040000000.0,BATRA,25.01000022888184
15899,1560385,LIBERTY MEDIA CORPORATION,2019-12-31,106000000.0,10292000000.0,BATRA,28.38999938964844
18789,1560385,LIBERTY MEDIA CORPORATION,2020-12-31,-1421000000.0,9363000000.0,BATRA,25.170000076293945
22916,1560385,LIBERTY MEDIA CORPORATION,2021-12-31,398000000.0,11400000000.0,BATRA,27.8700008392334
9120,1560385,LIBERTY MEDIA CORPORATION,2016-12-31,680000000.0,5276000000.0,BATRB,16.59000015258789
11152,1560385,LIBERTY MEDIA CORPORATION,2017-12-31,1354000000.0,7594000000.0,BATRB,24.549999237060547
14721,1560385,LIBERTY MEDIA CORPORATION,2018-12-31,531000000.0,8040000000.0,BATRB,27.0
15898,1560385,LIBERTY MEDIA CORPORATION,2019-12-31,106000000.0,10292000000.0,BATRB,31.0
18776,1560385,LIBERTY MEDIA CORPORATION,2020-12-31,-1421000000.0,9363000000.0,BATRB,28.5
22909,1560385,LIBERTY MEDIA CORPORATION,2021-12-31,398000000.0,11400000000.0,BATRB,27.979999542236328
9241,1560385,LIBERTY MEDIA CORPORATION,2016-12-31,680000000.0,5276000000.0,BATRK,16.670000076293945
11150,1560385,LIBERTY MEDIA CORPORATION,2017-12-31,1354000000.0,7594000000.0,BATRK,22.63999938964844
14724,1560385,LIBERTY MEDIA CORPORATION,2018-12-31,531000000.0,8040000000.0,BATRK,25.0
15900,1560385,LIBERTY MEDIA CORPORATION,2019-12-31,106000000.0,10292000000.0,BATRK,28.299999237060547
18771,1560385,LIBERTY MEDIA CORPORATION,2020-12-31,-1421000000.0,9363000000.0,BATRK,25.0
22951,1560385,LIBERTY MEDIA CORPORATION,2021-12-31,398000000.0,11400000000.0,BATRK,27.51000022888184
8762,10456,Baxter International Inc.,2016-12-31,4965000000.0,10163000000.0,BAX,44.369998931884766
10447,10456,Baxter International Inc.,2017-12-31,602000000.0,10584000000.0,BAX,65.52999877929688
14582,10456,Baxter International Inc.,2018-12-31,1546000000.0,11099000000.0,BAX,68.55000305175781
17062,10456,Baxter International Inc.,2019-12-31,1001000000.0,11362000000.0,BAX,81.97000122070312
19428,10456,Baxter International Inc.,2020-12-31,1102000000.0,11673000000.0,BAX,76.06999969482422
22298,10456,Baxter International Inc.,2021-12-31,1284000000.0,12784000000.0,BAX,74.56999969482422
800,1070235,BlackBerry Limited,2010-02-27,2457000000.0,14953000000.0,BB,67.54000091552734
1756,1070235,BlackBerry Limited,2011-02-26,3411000000.0,19907000000.0,BB,59.11000061035156
2834,1070235,BlackBerry Limited,2012-03-03,1164000000.0,18423000000.0,BB,16.6299991607666
3980,1070235,BlackBerry Limited,2013-03-02,-646000000.0,11073000000.0,BB,11.869999885559082
5146,1070235,BlackBerry Limited,2014-03-01,-5873000000.0,6813000000.0,BB,7.440000057220459
6367,1070235,BlackBerry Limited,2015-02-28,-304000000.0,3335000000.0,BB,10.979999542236328
7636,1070235,BlackBerry Limited,2016-02-29,-208000000.0,2160000000.0,BB,9.279999732971191
9783,1070235,BlackBerry Limited,2017-02-28,-1206000000.0,1309000000.0,BB,7.059999942779541
12285,1070235,BlackBerry Limited,2018-02-28,405000000.0,932000000.0,BB,11.170000076293944
14923,1070235,BlackBerry Limited,2019-02-28,93000000.0,904000000.0,BB,7.110000133514404
17776,1070235,BlackBerry Limited,2020-02-29,-152000000.0,1040000000.0,BB,6.420000076293945
20716,1070235,BlackBerry Limited,2021-02-28,-1104000000.0,893000000.0,BB,6.630000114440918
23752,1070235,BlackBerry Limited,2022-02-28,12000000.0,718000000.0,BB,8.229999542236328
21376,1836981,"BigBear.ai Holdings, Inc.",2021-12-31,-123552000.0,145578000.0,BBAI,10.0
21428,1836981,"BigBear.ai Holdings, Inc.",2021-12-31,-123552000.0,145578000.0,BBAI-WT,
14929,886158,BED BATH & BEYOND INC,2019-03-02,-137224000.0,12028797000.0,BBBY,11.31999969482422
17783,886158,BED BATH & BEYOND INC.,2020-02-29,-613816000.0,11158580000.0,BBBY,17.299999237060547
20710,886158,BED BATH & BEYOND INC.,2021-02-27,-150773000.0,9233028000.0,BBBY,17.760000228881836
23741,886158,BED BATH & BEYOND INC.,2022-02-26,-559623000.0,7867778000.0,BBBY,16.239999771118164
15301,1703956,"CONCRETE PUMPING HOLDINGS, INC.",2019-10-31,-16403000.0,258565000.0,BBCP,3.9700000286102295
18193,1703956,"CONCRETE PUMPING HOLDINGS, INC.",2020-10-31,-61251000.0,304301000.0,BBCP,3.569999933242798
21145,1703956,"CONCRETE PUMPING HOLDINGS, INC.",2021-10-31,-15073000.0,315808000.0,BBCP,8.539999961853027
15319,1703956,"CONCRETE PUMPING HOLDINGS, INC.",2019-10-31,-16403000.0,258565000.0,BBCPW,
18188,1703956,"CONCRETE PUMPING HOLDINGS, INC.",2020-10-31,-61251000.0,304301000.0,BBCPW,
21141,1703956,"CONCRETE PUMPING HOLDINGS, INC.",2021-10-31,-15073000.0,315808000.0,BBCPW,1.4199999570846558
3899,1099160,BEASLEY BROADCAST GROUP INC,2012-12-31,11031270.0,100240597.0,BBGI,4.889999866485596
6639,1099160,BEASLEY BROADCAST GROUP INC,2015-12-31,6362322.0,105946670.0,BBGI,3.950000047683716
