,cik,ticker,name,date,shares,netincome,revenue,pe,close,revenue growth for previous 2 years,income growth for previous 2 years,price growth for previous 2 years,price growth for next 2 years,revtimesincome,revplusincome,revtimesrev,inctimesinc,pricetimesrev,priceplusrev,priceplusrevplusinc,inctimestimesrev
1513,64803,CVS,CVS HEALTH CORPORATION,2014-12-31,1161000000.0,4644000000.0,139367000000.0,0.7610765870587597,91.36000061035156,0.191,0.121,0.684,-0.084,0.023111,0.312,0.036481,0.014641,0.130644,0.875,0.996,0.000534118321
1514,64803,CVS,CVS HEALTH CORPORATION,2015-12-31,1118000000.0,5237000000.0,153290000000.0,0.6862327347234766,94.08999633789062,0.265,0.236,0.742,-0.077,0.06254,0.501,0.07022500000000001,0.055695999999999996,0.19663,1.0070000000000001,1.243,0.0039112516
1515,64803,CVS,CVS HEALTH CORPORATION,2016-12-31,1073000000.0,5317000000.0,177546000000.0,0.4646850356814165,76.88999938964844,0.129,0.07,-0.083,-0.01,0.009030000000000002,0.199,0.016641,0.004900000000000001,-0.010707000000000001,0.046,0.116,8.15409e-05
1516,64803,CVS,CVS HEALTH CORPORATION,2017-12-31,1020000000.0,6622000000.0,184786000000.0,0.4228242315088996,76.5999984741211,0.098,0.124,-0.098,-0.059,0.012152,0.222,0.009604000000000001,0.015375999999999999,-0.009604000000000001,0.0,0.124,0.000147671104
1517,64803,CVS,CVS HEALTH CORPORATION,2018-12-31,1044000000.0,-594000000.0,194579000000.0,0.4303074679896846,80.19999694824219,0.047,0.116,0.021,0.054,0.005452,0.163,0.002209,0.013456000000000001,0.000987,0.068,0.184,2.9724304000000004e-05
1518,64803,CVS,CVS HEALTH CORPORATION,2019-12-31,1301000000.0,6634000000.0,256776000000.0,0.3813684520073114,75.2699966430664,0.179,0.001,-0.008,0.088,0.000179,0.18,0.032041,1e-06,-0.001432,0.17099999999999999,0.172,3.2040999999999996e-08
1519,93410,CVX,Chevron Corp,2011-12-31,1986000000.0,26895000000.0,253706000000.0,0.8048706746940194,102.81999969482422,0.216,0.602,0.148,0.029,0.13003199999999998,0.818,0.046655999999999996,0.36240399999999995,0.031967999999999996,0.364,0.966,0.016908321023999997
1520,93410,CVX,Chevron Corp,2012-12-31,1950000000.0,26179000000.0,241909000000.0,0.8519546803167396,105.69000244140624,0.087,0.173,0.143,-0.071,0.015050999999999998,0.26,0.007568999999999999,0.029928999999999997,0.012440999999999999,0.22999999999999998,0.40299999999999997,0.00022653260099999995
1521,93410,CVX,Chevron Corp,2013-12-31,1917000000.0,21423000000.0,228848000000.0,1.0256479614424237,122.44000244140624,-0.05,-0.108,0.091,-0.045,0.0054,-0.158,-0.0025000000000000005,-0.011663999999999999,0.00455,0.040999999999999995,-0.067,-2.9160000000000002e-05
1522,93410,CVX,Chevron Corp,2014-12-31,1884000000.0,19241000000.0,211970000000.0,0.9676420492265914,108.87000274658205,-0.064,-0.143,0.015,0.046,0.009151999999999999,-0.207,-0.004096,-0.020448999999999995,0.00096,-0.049,-0.192,-8.375910399999997e-05
1523,93410,CVX,Chevron Corp,2016-12-31,1873000000.0,-497000000.0,114472000000.0,1.825353583647059,111.55999755859376,-0.265,-0.512,0.013,0.025,0.13568000000000002,-0.777,-0.07022500000000001,-0.262144,0.003445,-0.252,-0.764,-0.018409062400000002
1524,93410,CVX,Chevron Corp,2017-12-31,1883000000.0,9195000000.0,141722000000.0,1.5809695458536994,118.98999786376952,0.012,0.001,0.142,-0.144,1.2e-05,0.013000000000000001,0.000144,1e-06,0.0017039999999999998,0.154,0.155,1.44e-10
1525,93410,CVX,Chevron Corp,2019-12-31,1882000000.0,2924000000.0,146516000000.0,1.504536397601167,117.12999725341795,0.017,-0.436,-0.008,-0.018,-0.007412,-0.419,0.00028900000000000003,-0.190096,-0.00013600000000000003,0.009000000000000001,-0.427,-5.4937744e-05
1526,26324,CW,CURTISS-WRIGHT CORPORATION,2018-12-31,43892000.0,275749000.0,2411835000.0,2.009124532554622,110.4000015258789,0.069,0.213,0.048,0.022,0.014697000000000002,0.28200000000000003,0.0047610000000000005,0.045369,0.0033120000000000003,0.117,0.33,0.00021600180900000003
1527,1466538,CWGRP,Cowen Inc.,2019-12-31,29525000.0,24631000.0,1163570000.0,22.20268226234777,875.0,0.329,-0.241,-0.008,0.265,-0.079289,0.08800000000000002,0.108241,-0.058080999999999994,-0.0026320000000000002,0.321,0.08000000000000002,-0.006286745521
1528,911177,CWST,"CASELLA WASTE SYSTEMS, INC.",2016-12-31,41233000.0,-6849000.0,565030000.0,0.9238620492864864,12.65999984741211,0.114,0.383,0.314,0.921,0.043662,0.497,0.012996,0.146689,0.035796,0.428,0.8109999999999999,0.0019063702440000002
1529,911177,CWST,"CASELLA WASTE SYSTEMS, INC.",2019-12-31,47226000.0,31653000.0,743290000.0,2.967787023588782,46.709999084472656,0.113,1.221,0.48,0.347,0.137973,1.334,0.012769,1.4908410000000003,0.05424,0.593,1.814,0.019036548729000007
1530,1035201,CWT,CALIFORNIA WATER SERVICE GROUP,2019-12-31,48168000.0,63116000.0,664358000.0,3.726658328037798,51.400001525878906,0.033,-0.07,0.062,0.107,-0.0023100000000000004,-0.037000000000000005,0.0010890000000000001,-0.004900000000000001,0.002046,0.095,0.024999999999999994,-5.336100000000001e-06
1531,1070985,CXW,"CORECIVIC, INC.",2016-12-31,117384000.0,219919000.0,1849785000.0,1.4411353387186825,22.709999084472656,0.071,0.062,-0.209,-0.183,0.004402,0.133,0.0050409999999999995,0.0038439999999999998,-0.014838999999999998,-0.138,-0.07600000000000001,1.9377603999999996e-05
1532,1070985,CXW,"CORECIVIC, INC.",2017-12-31,118084000.0,178040000.0,1765498000.0,1.5724486048850144,23.51000022888184,0.003,-0.104,-0.045,-0.451,-0.000312,-0.10099999999999999,9e-06,-0.010816,-0.000135,-0.041999999999999996,-0.146,-9.7344e-08
1533,1070985,CXW,"CORECIVIC, INC.",2018-12-31,118544000.0,159207000.0,1835766000.0,1.4174142512944976,21.950000762939453,-0.004,-0.149,-0.017,-0.3,0.000596,-0.153,-1.6e-05,-0.022201,-6.800000000000001e-05,-0.021,-0.16999999999999998,-3.5521599999999997e-07
1534,1070985,CXW,"CORECIVIC, INC.",2019-12-31,119028000.0,188886000.0,1980689000.0,0.9104277120711132,15.149999618530272,0.059,0.03,-0.197,-0.157,0.0017699999999999999,0.089,0.0034809999999999997,0.0009,-0.011623,-0.138,-0.10800000000000001,3.1328999999999997e-06
1535,1598110,CYBR,CYBERARK SOFTWARE LTD.,2018-12-31,36174316.0,47072000.0,343199000.0,7.814602508052033,74.13999938964844,0.258,0.293,0.206,0.527,0.075594,0.5509999999999999,0.066564,0.085849,0.053148,0.46399999999999997,0.7569999999999999,0.005714452835999999
1536,1598110,CYBR,CYBERARK SOFTWARE LTD.,2019-12-31,37586387.0,63064000.0,433895000.0,10.61595971733841,122.5500030517578,0.287,0.985,0.614,0.188,0.282695,1.272,0.08236899999999998,0.970225,0.17621799999999999,0.901,1.8860000000000001,0.07991646302499998
1537,1108109,CYH,COMMUNITY HEALTH SYSTEMS INC,2018-12-31,112728274.0,-788000000.0,14155000000.0,0.0378282798657718,4.75,-0.124,-0.021,-0.051,0.592,0.002604,-0.145,-0.015375999999999999,-0.00044100000000000004,-0.006324,-0.175,-0.19599999999999998,-6.780816e-06
1538,1108109,CYH,"COMMUNITY HEALTH SYSTEMS, INC.",2019-12-31,113739046.0,-675000000.0,13210000000.0,0.0275522295702876,3.200000047683716,-0.073,0.386,-0.161,0.939,-0.028177999999999998,0.313,-0.0053289999999999995,0.14899600000000002,-0.011753,-0.23399999999999999,0.15200000000000002,0.0007939996840000001
1539,1590895,CZR,"CAESARS ENTERTAINMENT, INC.",2019-12-31,78000000.0,81000000.0,2528000000.0,1.6510205178321162,53.5099983215332,0.31,0.051,0.322,0.297,0.015809999999999998,0.361,0.0961,0.0026009999999999996,0.09982,0.632,0.683,0.0002499561
1540,715957,D,"Dominion Energy, Inc.",2014-12-31,582700000.0,1310000000.0,12436000000.0,3.399395849007661,72.55000305175781,-0.016,1.083,0.192,0.014,-0.017328,1.067,-0.000256,1.1728889999999998,0.003072,0.176,1.259,0.00030025958399999993
1541,715957,D,"Dominion Energy, Inc.",2016-12-31,616400000.0,2123000000.0,11737000000.0,3.84902075183872,73.29000091552734,-0.054,0.119,0.063,0.065,-0.006425999999999999,0.065,-0.0029159999999999998,0.014160999999999998,0.003402,0.009000000000000001,0.128,4.1293475999999995e-05
1542,715957,D,"Dominion Energy, Inc.",2017-12-31,636000000.0,2999000000.0,12586000000.0,4.251285416587782,84.12999725341797,0.006,0.513,0.077,-0.034,0.003078,0.519,3.6e-05,0.263169,0.000462,0.083,0.596,9.474084e-06
1543,715957,D,"Dominion Energy, Inc.",2018-12-31,654200000.0,2447000000.0,11199000000.0,4.351986784534334,74.5,-0.023,0.074,0.009,-0.022,-0.001702,0.051,-0.000529,0.005475999999999999,0.000207,-0.014,0.06,2.896803999999999e-06
1544,715957,D,"DOMINION ENERGY, INC.",2019-12-31,808800000.0,1358000000.0,14401000000.0,4.667687555978914,83.11000061035156,0.07,-0.327,-0.006,-0.075,-0.022890000000000004,-0.257,0.004900000000000001,-0.10692900000000001,-0.00042000000000000007,0.064,-0.263,-0.0005239521000000001
1545,915779,DAKT,"Daktronics, Inc.",2014-04-26,42886000.0,22206000.0,551970000.0,1.100955891211374,14.170000076293944,0.062,0.617,0.262,-0.187,0.038253999999999996,0.679,0.0038439999999999998,0.380689,0.016244,0.324,0.9410000000000001,0.001463368516
1546,915779,DAKT,"Daktronics, Inc.",2015-05-02,43514000.0,20882000.0,615942000.0,0.7636861234648734,10.8100004196167,0.09,-0.043,0.029,-0.097,-0.0038699999999999997,0.047,0.0081,-0.0018489999999999997,0.00261,0.119,0.076,-1.4976899999999997e-05
1547,915779,DAKT,"Daktronics, Inc.",2017-04-29,44114000.0,10342000.0,586539000.0,0.7047241103346126,9.369999885559082,-0.024,-0.295,-0.069,-0.275,0.0070799999999999995,-0.319,-0.000576,-0.08702499999999999,-0.0016560000000000001,-0.093,-0.388,-5.0126399999999995e-05
1548,915779,DAKT,"Daktronics, Inc.",2018-04-28,44457000.0,5562000.0,610530000.0,0.6415183343241112,8.8100004196167,0.035,0.643,0.056,-0.156,0.022505000000000004,0.678,0.0012250000000000002,0.413449,0.0019600000000000004,0.091,0.734,0.0005064750250000001
1549,915779,DAKT,"Daktronics, Inc.",2019-04-27,44926000.0,-958000.0,569704000.0,0.6403309698696644,8.119999885559082,-0.014,-0.266,-0.069,-0.313,0.0037240000000000003,-0.28,-0.00019600000000000002,-0.07075600000000001,-0.0009660000000000001,-0.083,-0.34900000000000003,-1.3868176000000005e-05
1550,915779,DAKT,"Daktronics, Inc.",2020-05-02,45031000.0,491000.0,608932000.0,0.3645773621191143,4.929999828338623,-0.001,0.001,-0.252,-0.118,-1e-06,0.0,-1e-06,1e-06,-0.000252,-0.253,-0.252,1e-12
1551,27904,DAL,"DELTA AIR LINES, INC.",2011-12-31,838000000.0,854000000.0,35115000000.0,0.1937792938658268,8.119999885559082,0.119,0.201,-0.155,1.398,0.023919,0.32,0.014160999999999998,0.040401000000000006,-0.018445,-0.036000000000000004,0.165,0.000572118561
1552,27904,DAL,"DELTA AIR LINES, INC.",2012-12-31,845000000.0,1009000000.0,36670000000.0,0.2304335969457322,10.0,0.075,0.304,-0.145,1.156,0.022799999999999997,0.379,0.005625,0.092416,-0.010875,-0.06999999999999999,0.23399999999999999,0.0005198399999999999
1553,27904,DAL,"DELTA AIR LINES, INC.",2015-12-31,797000000.0,4526000000.0,40704000000.0,0.909704679400666,46.459999084472656,0.038,-0.342,0.266,0.143,-0.012996,-0.30400000000000005,0.001444,-0.11696400000000001,0.010108,0.304,-0.038000000000000034,-0.00016889601600000002
1554,27904,DAL,"DELTA AIR LINES, INC.",2016-12-31,751000000.0,4195000000.0,39639000000.0,0.9128176853398676,48.18000030517578,-0.009,1.523,0.016,0.09,-0.013706999999999999,1.514,-8.099999999999999e-05,2.3195289999999997,0.000144,0.007000000000000001,1.5299999999999998,0.00018788184899999995
1555,27904,DAL,"DELTA AIR LINES, INC.",2017-12-31,720000000.0,3205000000.0,41244000000.0,0.923828888605388,52.91999816894531,0.006,-0.158,0.067,-0.128,-0.0009480000000000001,-0.152,3.6e-05,-0.024964,0.000402,0.07300000000000001,-0.08499999999999999,-8.987040000000001e-07
1556,27904,DAL,"DELTA AIR LINES, INC.",2018-12-31,691000000.0,3935000000.0,44438000000.0,0.9440255944770378,60.709999084472656,0.058,-0.031,0.122,-0.228,-0.0017980000000000001,0.027000000000000003,0.0033640000000000002,-0.0009609999999999999,0.007076,0.18,0.149,-3.232804e-06
1557,27904,DAL,"DELTA AIR LINES, INC.",2019-12-31,651000000.0,4767000000.0,47007000000.0,0.7936862785119759,57.310001373291016,0.067,0.219,0.041,-0.206,0.014673,0.28600000000000003,0.004489000000000001,0.047961,0.0027470000000000003,0.10800000000000001,0.327,0.00021529692900000002
1558,26780,DAN,DANA INC,2018-12-31,145000000.0,427000000.0,8143000000.0,0.2583752957371811,14.510000228881836,0.182,-0.184,-0.073,0.218,-0.033488,-0.0020000000000000018,0.033124,-0.033856,-0.013286,0.109,-0.075,-0.001121446144
1559,26780,DAN,Dana Inc.,2019-12-31,144000000.0,226000000.0,8620000000.0,0.2831554651813551,16.950000762939453,0.094,0.427,-0.284,0.127,0.040138,0.521,0.008836,0.182329,-0.026695999999999998,-0.18999999999999997,0.23700000000000002,0.001611059044
1560,916540,DAR,DARLING INGREDIENTS INC.,2018-12-29,164789000.0,101496000.0,3387726000.0,1.0049634223237636,20.65999984741211,-0.001,-0.004,0.237,0.808,4e-06,-0.005,-1e-06,-1.6e-05,0.000237,0.236,0.23199999999999998,-1.6e-11
1561,916540,DAR,DARLING INGREDIENTS INC.,2019-12-28,164633000.0,312600000.0,3363905000.0,1.1647966498444484,23.799999237060547,-0.042,0.56,0.151,0.685,-0.023520000000000003,0.518,-0.0017640000000000002,0.31360000000000005,0.006342,0.10899999999999999,0.669,0.0005531904000000001
1562,30305,DCO,DUCOMMUN INC /DE/,2018-12-31,11390000.0,9035000.0,629307000.0,0.657365636365157,36.31999969482422,0.069,-0.402,0.127,0.082,-0.027738000000000006,-0.333,0.0047610000000000005,-0.16160400000000003,0.008763000000000002,0.196,-0.20600000000000002,-0.0007693966440000002
1563,30305,DCO,DUCOMMUN INCORPORATED,2019-12-31,11518000.0,32461000.0,721088000.0,0.7807644175226204,48.880001068115234,0.136,0.272,0.322,-0.068,0.036992000000000004,0.40800000000000003,0.018496000000000002,0.07398400000000001,0.043792000000000005,0.458,0.73,0.0013684080640000004
1564,1666700,DD,"DUPONT DE NEMOURS, INC.",2019-12-31,746300000.0,498000000.0,15436000000.0,3.1334349039892797,64.80999755859375,0.15,-0.343,-0.205,0.068,-0.05145,-0.19300000000000003,0.0225,-0.11764900000000002,-0.030749999999999996,-0.05499999999999999,-0.398,-0.0026471025000000003
1565,910638,DDD,3D SYSTEMS CORPORATION,2019-12-31,113811000.0,-69880000.0,636354000.0,1.5184242794902356,8.489999771118164,-0.008,-0.219,-0.019,0.638,0.001752,-0.227,-6.4e-05,-0.047961,-0.000152,-0.027,-0.246,-3.0695039999999997e-06
1566,28917,DDS,"DILLARD’S, INC.",2014-02-01,45586000.0,323671000.0,6691777000.0,0.6622179756236304,97.20999908447266,0.022,-0.165,0.438,-0.197,-0.00363,-0.14300000000000002,0.00048399999999999995,-0.027225000000000003,0.009635999999999999,0.46,0.29500000000000004,-1.3176899999999999e-05
1567,28917,DDS,"DILLARD’S, INC.",2015-01-31,42603000.0,331853000.0,6780129000.0,0.7865696291326321,125.18000030517578,0.002,-0.006,0.222,-0.307,-1.2e-05,-0.004,4e-06,-3.6e-05,0.000444,0.224,0.218,-1.44e-10
1568,28917,DDS,"DILLARD’S, INC.",2016-01-30,39005000.0,269370000.0,6754545000.0,0.4330972700603815,75.0,0.004,-0.088,-0.122,-0.103,-0.000352,-0.08399999999999999,1.6e-05,-0.007743999999999999,-0.000488,-0.118,-0.206,-1.2390399999999997e-07
1569,28917,DDS,"DILLARD’S, INC.",2017-01-28,34308000.0,169220000.0,6418008000.0,0.3351146450557761,62.68999862670898,-0.027,-0.286,-0.292,0.082,0.007722,-0.313,-0.0007289999999999999,-0.08179599999999998,-0.007883999999999999,-0.319,-0.605,-5.962928399999998e-05
1570,28917,DDS,"DILLARD’S, INC.",2018-02-03,29487000.0,221324000.0,6422676000.0,0.2756941697671196,60.04999923706055,-0.025,-0.094,-0.105,-0.118,0.00235,-0.119,-0.0006250000000000001,-0.008836,-0.002625,-0.13,-0.224,-5.522500000000001e-06
1571,28917,DDS,"DILLARD’S, INC.",2019-02-02,27312000.0,170263000.0,6503349000.0,0.2532828481921121,60.310001373291016,0.007,0.003,-0.019,1.13,2.1000000000000002e-05,0.01,4.9000000000000005e-05,9e-06,-0.000133,-0.012,-0.009000000000000001,4.410000000000001e-10
1572,28917,DDS,"DILLARD'S, INC.",2020-02-01,25364000.0,111081000.0,6343211000.0,0.2938175641871701,73.4800033569336,-0.006,-0.292,0.106,0.93,0.0017519999999999999,-0.298,-3.6e-05,-0.08526399999999999,0.000636,0.09999999999999999,-0.192,-3.0695039999999997e-06
1573,28917,DDT,"DILLARD’S, INC.",2014-02-01,45586000.0,323671000.0,6691777000.0,0.17269032088034,25.350000381469727,0.022,-0.165,0.018,0.012,-0.00363,-0.14300000000000002,0.00048399999999999995,-0.027225000000000003,0.0003959999999999999,0.039999999999999994,-0.125,-1.3176899999999999e-05
1574,28917,DDT,"DILLARD’S, INC.",2015-01-31,42603000.0,331853000.0,6780129000.0,0.1636225739958947,26.040000915527344,0.002,-0.006,0.01,-0.004,-1.2e-05,-0.004,4e-06,-3.6e-05,2e-05,0.012,0.006,-1.44e-10
1575,28917,DDT,"DILLARD’S, INC.",2016-01-30,39005000.0,269370000.0,6754545000.0,0.1531431973367668,26.520000457763672,0.004,-0.088,0.022,-0.018,-0.000352,-0.08399999999999999,1.6e-05,-0.007743999999999999,8.8e-05,0.026,-0.062,-1.2390399999999997e-07
1576,28917,DDT,"DILLARD’S, INC.",2017-01-28,34308000.0,169220000.0,6418008000.0,0.138985180448513,26.0,-0.027,-0.286,-0.001,0.008,0.007722,-0.313,-0.0007289999999999999,-0.08179599999999998,-2.7e-05,-0.028,-0.314,-5.962928399999998e-05
1577,28917,DDT,"DILLARD’S, INC.",2018-02-03,29487000.0,221324000.0,6422676000.0,0.1187252537723273,25.86000061035156,-0.025,-0.094,-0.013,-0.017,0.00235,-0.119,-0.0006250000000000001,-0.008836,-0.000325,-0.038,-0.132,-5.522500000000001e-06
1578,28917,DDT,"DILLARD’S, INC.",2019-02-02,27312000.0,170263000.0,6503349000.0,0.107385876363861,25.56999969482422,0.007,0.003,-0.008,0.023,2.1000000000000002e-05,0.01,4.9000000000000005e-05,9e-06,-5.6e-05,-0.001,0.002,4.410000000000001e-10
1579,28917,DDT,"DILLARD'S, INC.",2020-02-01,25364000.0,111081000.0,6343211000.0,0.1055631903659521,26.39999961853028,-0.006,-0.292,0.01,0.007,0.0017519999999999999,-0.298,-3.6e-05,-0.08526399999999999,6e-05,0.004,-0.288,-3.0695039999999997e-06
1580,315189,DE,DEERE & CO,2011-10-31,417400000.0,2799900000.0,32012500000.0,1.0537842365519603,80.81999969482422,0.177,0.79,0.372,0.007,0.13983,0.9670000000000001,0.031328999999999996,0.6241000000000001,0.065844,0.5489999999999999,1.339,0.019552428900000002
1581,315189,DE,DEERE & CO,2012-10-31,397100000.0,3064700000.0,36157100000.0,0.9057373927870656,82.47000122070312,0.179,0.282,0.087,-0.053,0.050477999999999995,0.46099999999999997,0.032041,0.07952399999999998,0.015572999999999998,0.266,0.548,0.0025480284839999993
1582,315189,DE,DEERE & CO,2013-10-31,385300000.0,3537300000.0,37795400000.0,0.8297191394940004,81.38999938964844,0.086,0.124,0.003,0.024,0.010664,0.21,0.007395999999999999,0.015375999999999999,0.000258,0.089,0.213,0.00011372089599999997
1583,315189,DE,DEERE & CO,2014-10-31,363000000.0,3161700000.0,36066900000.0,0.8251989836816677,81.98999786376953,-0.002,0.016,-0.003,0.189,-3.2e-05,0.014,-4e-06,0.000256,-6e-06,-0.005,0.011,1.024e-09
1584,315189,DE,DEERE & CO,2015-11-01,333600000.0,1940000000.0,28862800000.0,0.8553016339371093,74.0,-0.126,-0.259,-0.046,0.393,0.032634,-0.385,-0.015876,-0.067081,-0.005796,-0.172,-0.431,-0.001064977956
1585,315189,DE,DEERE & CO,2016-10-31,315200000.0,1523900000.0,26644000000.0,1.0096952229035794,85.3499984741211,-0.141,-0.305,0.02,0.405,0.043004999999999995,-0.44599999999999995,-0.019880999999999996,-0.093025,0.0028199999999999996,-0.12099999999999998,-0.426,-0.0018494300249999995
1586,315189,DE,DEERE & CO,2017-10-29,319500000.0,2159000000.0,29738000000.0,1.245532150699565,115.93000030517578,0.015,0.055,0.251,0.382,0.000825,0.07,0.000225,0.003025,0.0037649999999999997,0.266,0.321,6.806249999999999e-07
1587,315189,DE,DEERE & CO,2018-10-28,322600000.0,2368000000.0,37358000000.0,1.2417656454975392,143.8000030517578,0.184,0.247,0.298,0.527,0.045447999999999995,0.431,0.033856,0.061009,0.054832,0.482,0.729,0.0020655207039999997
1588,315189,DE,DEERE & CO,2019-11-03,316500000.0,3253000000.0,39258000000.0,1.359906711546303,168.67999267578125,0.149,0.228,0.206,0.41,0.033972,0.377,0.022201,0.051984,0.030693999999999996,0.355,0.583,0.001154096784
1589,1622194,DEA,"EASTERLY GOVERNMENT PROPERTIES, INC.",2018-12-31,53511137.0,5704000.0,160591000.0,6.071155166832624,18.21999931335449,0.239,0.199,-0.031,0.073,0.047561,0.438,0.057121,0.039601000000000004,-0.007409,0.208,0.40700000000000003,0.002262048721
1590,1622194,DEA,"EASTERLY GOVERNMENT PROPERTIES, INC.",2019-12-31,68769526.0,7207000.0,221722000.0,7.214345849758236,23.26000022888184,0.303,0.272,0.048,-0.051,0.082416,0.575,0.091809,0.07398400000000001,0.014544,0.351,0.623,0.006792397056000001
1591,910521,DECK,DECKERS OUTDOOR CORP,2020-03-31,28385000.0,276142000.0,2132689000.0,2.31318916476999,173.8000030517578,0.059,0.554,0.424,0.289,0.032686,0.613,0.0034809999999999997,0.3069160000000001,0.025015999999999997,0.483,1.037,0.0010683745960000002
1592,1364250,DEI,"Douglas Emmett, Inc.",2011-12-31,126187000.0,1451000.0,575337000.0,3.943501290958474,17.979999542236328,0.004,0.012,0.123,0.244,4.8e-05,0.016,1.6e-05,0.000144,0.000492,0.127,0.139,2.304e-09
1593,1364250,DEI,"Douglas Emmett, Inc.",2014-12-31,144013000.0,44621000.0,599522000.0,6.687530969630205,27.84000015258789,0.018,0.395,0.107,0.203,0.00711,0.41300000000000003,0.00032399999999999996,0.15602500000000002,0.0019259999999999998,0.125,0.52,5.05521e-05
